Identity,lat,long,alti,speed,TIME,TYPE
8205,9.57284,13.29376,2055,288,1668452460,TypeM
5765,9.57153,13.29199,2055,288,1668452460,TypeF
7261,9.57858,13.28909,2055,288,1668452460,Type30
1468,9.5731,13.2971,2055,288,1668452461,TypeR
7269,9.57176,13.30082,2055,288,1668452461,TypeF
5362,9.5662,13.29526,2055,288,1668452461,Type2000
8629,9.572,13.28578,2055,288,1668452461,TypeM
4992,9.56671,13.2913,2055,288,1668452461,Type145
6964,9.57716,13.29545,2055,288,1668452461,TypeR
7343,9.56816,13.29206,2055,288,1668452461,TypeM
3238,12.23332,15.38041,5596,283,1668452461,Type30
8509,12.23293,15.3743,5596,283,1668452461,TypeF
6085,12.23496,15.36836,5596,283,1668452461,TypeE
1630,12.23402,15.38273,5596,283,1668452461,TypeM
7148,12.22887,15.37551,5596,283,1668452461,Type2000
4839,9.5697,13.2847,2055,288,1668452461,TypeT
5792,12.23114,15.38383,5596,283,1668452461,Type29
4671,9.57504,13.29724,2055,288,1668452461,Type2000
1128,9.57319,13.29517,2055,288,1668452461,TypeM
1537,12.22633,15.38124,5596,283,1668452461,Unknown
6635,12.23042,15.37312,5596,283,1668452461,TypeF
3085,12.22562,15.36973,5596,283,1668452461,Type30
6739,9.57178,13.29369,2055,288,1668452461,Type29
2216,12.23007,15.37352,5596,283,1668452461,TypeR
8711,12.22818,15.37006,5596,283,1668452461,Type29
3914,12.22757,15.36673,5596,283,1668452461,TypeT
4936,12.23106,15.38001,5596,283,1668452461,Unknown
3430,12.22687,15.36527,5596,283,1668452461,TypeT
8175,12.23016,15.3762,5596,283,1668452461,TypeR
5331,12.22944,15.37447,5596,283,1668452461,Unknown
4885,12.22758,15.36933,5596,283,1668452461,Type145
5687,12.23251,15.38143,5596,283,1668452461,Type30
5103,12.22918,15.38117,5596,283,1668452461,TypeE
1546,12.23179,15.37208,5596,283,1668452461,TypeT
6283,12.22534,15.36511,5596,283,1668452461,Type145
2035,12.22701,15.3724,5596,283,1668452461,Type145
3808,12.23127,15.37043,5596,283,1668452461,Type2000
6883,12.22977,15.37436,5596,283,1668452461,Type2000
6584,9.57263,13.29392,2055,288,1668452461,Type29
2460,9.5714,13.29698,2055,288,1668452461,TypeM
7261,9.57858,13.28909,2055,288,1668452461,Type30
8998,9.57098,13.28465,2055,288,1668452461,TypeE
7029,9.57304,13.28904,2055,288,1668452461,Type145
8330,9.56952,13.28509,2055,288,1668452461,Type29
3844,9.572,13.30375,2055,288,1668452461,TypeR
3289,9.5777,13.2995,2055,288,1668452461,TypeF
1247,9.56758,13.29776,2055,288,1668452461,Unknown
4305,9.57206,13.30185,2055,288,1668452461,Unknown
5713,9.5747,13.29505,2055,288,1668452461,TypeT
1710,9.57355,13.29188,2055,288,1668452461,TypeE
2628,9.56513,13.29351,2055,288,1668452461,TypeT
8244,9.5751,13.29371,2055,288,1668452461,Type2000
4129,9.56709,13.29756,2055,288,1668452461,TypeF
